ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
C-5742032,2,2020-09-15 03:48:00,2020-09-16 04:33:00,42.896653,-71.125066,42.91219,-71.064587,3.24364978416,Construction on NH-111 EB near NH-111A Allow extra time.,,Page Rd,R,East Hampstead,Rockingham,NH,03826,US,US/Eastern,KLWM,2020-09-15 03:54:00,47.0,47.0,74.0,30.12,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
C-5742033,3,2020-06-26 11:50:08,2020-06-30 11:49:22,41.55654000000001,-73.05566,41.54931,-73.04691,0.673968175399,At Washington Ave/Exit 30 - Construction work.,,CT-8 S,R,Waterbury,New Haven,CT,06708,US,US/Eastern,KOXC,2020-06-26 11:51:00,78.0,78.0,50.0,29.2,10.0,VAR,5.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-5742034,2,2021-06-08 11:21:33,2021-06-08 12:23:30,45.999024,-112.56831,45.991858,-112.540195,1.43748823748,Slow traffic on I-15 N - I-90 E from I-115 exit [124] to Montana St exit [126] due to roadwork.,1371.0,Santa Claus Rd,L,Butte,Silver Bow,MT,59701,US,US/Mountain,KBTM,2021-06-08 10:53:00,57.0,57.0,40.0,24.34,10.0,NW,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-5742035,3,2019-04-22 23:02:47,2019-04-26 23:02:07,41.74681,-87.84788,41.752993,-87.870295,1.23188922342,Between US-45/La Grange Rd and 75th St - Roadwork. Right lane blocked.,,I-294 N,R,Justice,Cook,IL,60458,US,US/Central,KMDW,2019-04-22 22:53:00,68.0,68.0,61.0,29.17,10.0,S,17.0,0.06,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
C-5742036,2,2021-02-09 14:52:30,2021-02-10 01:20:48,33.276376,-111.85952,33.27749,-111.858566,0.0946634197821,Slow traffic from S Comanche Dr to W Thompson Pl / W Armstrong Way due to roadwork.,,W Germann Rd,R,Chandler,Maricopa,AZ,85286,US,US/Mountain,KCHD,2021-02-09 14:47:00,75.0,75.0,13.0,28.6,10.0,CALM,0.0,,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
C-5742037,2,2020-03-05 01:39:48,2020-03-05 05:00:00,47.110413,-123.13296499999998,,,15.9300003052,Intermittent lane closures due to construction during the night on WA-108 both ways from Cloquallum Truck Trl to Hurley Waldrip Rd.,2301.0,W State Route 108,R,Shelton,Mason,WA,98584-7780,US,US/Pacific,KSHN,2020-03-05 01:53:00,32.0,32.0,92.0,29.74,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
C-5742038,2,2020-09-16 18:20:00,2020-09-16 22:08:50,42.656838,-105.199022,42.66167700000001,-105.163729,1.82417669892,Roadwork on US-18 from I-25/US-87/US-26 (US-18) to WY-270/5th St (US-18).,,US Highway 18/20,R,Douglas,Converse,WY,82633,US,US/Mountain,KDGW,2020-09-16 17:53:00,71.0,71.0,39.0,25.22,5.0,SE,20.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
C-5742039,2,2021-08-27 11:38:41,2021-08-27 12:43:58,47.56888,-122.10568700000002,47.57559000000001,-122.124377,0.986902273525,Slow traffic on I-90 W from Lakemont Blvd/Exit 13 (I-90) to 35th Pl/Exit 11 (I-90) due to roadwork.,,I-90 W,R,Bellevue,King,WA,98008,US,US/Pacific,KRNT,2021-08-27 12:53:00,65.0,65.0,65.0,30.13,10.0,VAR,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-5742040,2,2020-10-17 14:53:30,2020-10-17 20:21:36,33.509653,-112.098186,33.508868,-112.099961,0.115751427643,Slow traffic from N 18th Ave to W Pierson St due to roadwork.,1830.0,W Camelback Rd,R,Phoenix,Maricopa,AZ,85015-3326,US,US/Mountain,KPHX,2020-10-17 14:51:00,93.0,,11.0,28.67,10.0,,,0.0,Fair,True,False,True,False,False,False,True,False,True,False,False,True,False,Day,Day,Day,Day
C-5742041,2,2017-06-03 08:01:10,2017-06-06 23:09:30,36.05269000000001,-79.7313,36.042,-79.77813,2.71838596784,Between McConnell Rd/Exit 130 and US-421/Exit 126/Exit 127 - Construction work.,,I-85 Bus S,R,Greensboro,Guilford,NC,27405,US,US/Eastern,KGSO,2017-06-03 07:54:00,66.9,,63.0,30.08,10.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
