ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
C-469443,2,2019-06-26 09:18:34,2019-06-30 09:21:00,41.44271,-78.48294200000002,41.445474,-78.47254000000002,0.571593069965,At Beechwood Rd - Roadwork. Open.,1.0,Jackson Rd,L,Saint Marys,Elk,PA,15857-3229,US,US/Eastern,KDUJ,2019-06-26 08:53:00,69.0,69.0,75.0,28.18,10.0,WSW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-469444,2,2019-04-01 05:36:00,2020-10-25 08:24:22,47.265787,-121.22276,47.269772,-121.263595,1.9342428804900005,I-90 both directions milepost 34 North Bend to 136 Vantage: There are a number of maintenance and construction work zones between North Bend and Vantage. Motorists will experience minor delays this week due to lane closures and rolling slowdowns. Pay attention and slow down as you enter and exit our work zones.,,I-90 W,R,Cle Elum,Kittitas,WA,98922,US,US/Pacific,KSMP,2019-04-01 05:53:00,37.0,37.0,82.0,28.13,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
C-469445,2,2021-01-02 18:25:03,2021-01-03 00:21:32,31.849577000000004,-101.476962,31.841505,-101.475591,0.5634971557899999,Roadwork on S Main St from County Road 122 to RM-33.,30147.0,Ranch Road 33,R,Garden City,Glasscock,TX,79739,US,US/Central,KBPG,2021-01-02 18:35:00,35.0,26.0,72.0,27.34,10.0,S,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
C-469446,2,2016-04-08 11:15:53,2016-04-08 17:15:53,42.69296,-71.20734,42.72766,-71.2053,2.39977762094,Between River Rd/Exit 45 and Pelham St/Exit 47 - Roadwork.,,I-93 N,R,Andover,Essex,MA,01810,US,US/Eastern,KLWM,2016-04-08 10:54:00,48.9,,56.0,29.51,10.0,SSW,18.4,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-469447,2,2021-09-28 09:11:30,2021-09-28 11:12:57,25.930202,-80.188344,25.928536,-80.18777,0.120508839409,Slow traffic on FL-915 - FL-826 from NE 169th St to N Miami Beach Blvd due to roadwork.,16829.0,NE 6th Ave,R,North Miami Beach,Miami-Dade,FL,33162-2409,US,US/Eastern,KHWO,2021-09-28 08:53:00,80.0,80.0,74.0,30.03,10.0,NNE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
C-469448,2,2021-10-28 08:31:00,2021-10-29 09:21:13,39.752403,-77.378287,39.762776,-77.381427,0.735856367059,Construction on PA-116 EB near SPRING TRL Allow extra time.,6010.0,Fairfield Rd,R,Fairfield,Adams,PA,17320-9613,US,US/Eastern,KRYT,,,,,,,,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
C-469449,4,2021-03-22 09:11:00,2021-03-22 15:45:00,40.616315,-74.15733900000002,40.615805,-74.15706899999998,0.0379766334521999,Construction on I-278 WB near RICHMOND AVENUE EXIT Use alternate exit ramp.,612.0,Goethals Rd N,L,Staten Island,Richmond,NY,10314-7208,US,US/Eastern,KLDJ,2021-03-22 09:15:00,45.0,45.0,67.0,30.43,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-469450,2,2021-09-28 07:57:00,2021-09-28 08:17:30,27.893666,-81.599701,27.898161,-81.59976999999998,0.310603500873,Stationary traffic on FL-25 - US-27 N from CR-17B/Hunt Brothers Rd (US-27) to FL-60 (US-27) due to roadwork.,19039.0,Highway 27,R,Lake Wales,Polk,FL,33853,US,US/Eastern,KBOW,2021-09-28 07:50:00,66.0,66.0,88.0,29.93,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-469451,2,2021-07-01 10:52:00,2021-07-01 19:59:48,41.031383,-111.947376,41.092787,-111.993947,4.88734028003,Slow traffic on I-15 N from Exit 325 (I-15) to UT-108/Exit 335 (I-15) due to roadwork.,,I-15 N,R,Kaysville,Davis,UT,84037,US,US/Mountain,KHIF,2021-07-01 10:58:00,78.0,78.0,34.0,25.25,10.0,ESE,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-469452,2,2021-02-16 05:41:49,2021-02-16 12:06:05,33.088563,-97.281933,33.100481,-97.230063,3.11333994367,Roadwork on TX-156/W 5th St (FM-407) from I-35W (FM-407) to FM-407.,,FM 407 W,R,Justin,Denton,TX,76247,US,US/Central,KAFW,2021-02-16 05:53:00,-1.0,-1.0,72.0,29.45,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
