ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
C-1746535,2,2020-07-21 16:00:00,2020-07-21 22:45:00,33.26953,-97.178031,33.25164,-97.177431,1.23656725537,Construction on I-35 SB near TX-288 Construction. Right lane closed.,,I-35 S,R,Denton,Denton,TX,76207,US,US/Central,KDTO,2020-07-21 15:53:00,92.0,92.0,45.0,29.23,10.0,SSE,10.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-1746536,2,2021-12-14 09:00:00,2021-12-15 14:00:00,42.66819,-89.031382,42.669082,-89.031417,0.0616569750683,Maintenance - Mainline Left Lane Closed at ROCK RIVER,963.0,Center Ave,L,Janesville,Rock,WI,53546-5306,US,US/Central,KJVL,2021-12-14 08:45:00,36.0,29.0,100.0,29.44,6.0,E,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-1746537,2,2020-11-17 06:54:30,2020-11-17 07:28:30,35.076992,-81.727067,35.075495000000004,-81.738281,0.642478706113,Stationary traffic on I-85 S from Hyatt St/Exit 90 (I-85) to Green River Rd/Exit 86 (I-85) due to roadwork.,,I-85 S,R,Gaffney,Cherokee,SC,29341,US,US/Eastern,KEHO,2020-11-17 06:55:00,41.0,37.0,51.0,29.28,10.0,WSW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
C-1746538,2,2020-09-09 12:23:00,2020-09-09 23:24:00,28.190865,-82.378695,28.193852000000003,-82.382995,0.333409418432,Queuing traffic on FL-56 from CR-581/Bruce B Downs Blvd (FL-56) to I-75 (FL-56) due to roadwork.,26502.0,State Road 56,L,Wesley Chapel,Pasco,FL,33544,US,US/Eastern,KVDF,2020-09-09 12:15:00,88.0,88.0,70.0,29.96,10.0,S,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
C-1746539,4,2021-01-25 17:00:00,2021-01-25 23:00:00,40.101536,-75.248322,40.10164,-75.25276,0.234657467061,Closed road from Thomas Rd (Flourtown Rd) to Joshua Rd (Flourtown Rd) due to roadwork.,4198.0,Fountain Green Rd,R,Lafayette Hill,Montgomery,PA,19444-1203,US,US/Eastern,KLOM,2021-01-25 16:55:00,33.0,33.0,47.0,29.74,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
C-1746540,3,2017-12-19 08:30:00,2018-01-03 14:31:00,38.861725,-94.76115,38.857624,-94.76125,0.283403187741,At W 151st St - Roadwork.,14794.0,S Blackbob Rd,R,Olathe,Johnson,KS,66062,US,US/Central,KOJC,2017-12-19 08:53:00,45.0,40.6,97.0,30.05,5.0,West,8.1,,Overcast,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-1746541,2,2021-01-20 17:01:00,2021-01-20 20:46:00,39.117719,-123.195665,39.112141,-123.195733,0.3854203338660001,Construction on US-101 SB near S UKIAH Expect delays.,,Redwood Hwy S,R,Ukiah,Mendocino,CA,95482,US,US/Pacific,KUKI,2021-01-20 16:56:00,56.0,56.0,36.0,29.39,10.0,WNW,5.0,0.0,Fair,False,False,True,False,False,False,True,False,False,False,False,False,False,Day,Day,Day,Day
C-1746542,4,2018-09-30 22:31:43,2018-10-01 03:02:33,45.52069,-122.66589,45.51198,-122.6677,0.608150169128,At I-84/US-30/Exit 300 - Roadwork.,,I-5 S,R,Portland,Multnomah,OR,97214,US,US/Pacific,KPDX,2018-09-30 22:53:00,61.0,,70.0,29.85,10.0,ESE,8.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
C-1746543,2,2020-08-28 00:18:30,2020-08-28 01:26:00,40.30660200000001,-75.42424,40.303245,-75.418839,0.367136133635,Stationary traffic on PA-63 from PA-563/Old Skippack Rd/Ridge Rd (Sumneytown Pike/PA-63) to Indian Creek Rd (Main St/PA-63) due to roadwork.,1022.0,Sumneytown Pike,L,Harleysville,Montgomery,PA,19438-1241,US,US/Eastern,KPTW,2020-08-28 00:54:00,73.0,73.0,73.0,29.5,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
C-1746544,2,2021-11-23 12:39:00,2021-11-23 14:47:16,25.928257,-80.197539,25.928253,-80.204391,0.425773998583,Slow traffic on FL-826 from NE 2nd Ave to NW 2nd Ave due to roadwork.,153.0,NE 167th St,L,Miami,Miami-Dade,FL,33162-3404,US,US/Eastern,KHWO,2021-11-23 12:53:00,70.0,70.0,33.0,30.01,10.0,N,20.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-1746545,2,2021-05-12 05:50:30,2021-05-12 19:17:04,41.852388,-87.664312,41.851513,-87.666078,0.109159178861,Stationary traffic from S Laflin St to I-55 S due to roadwork.,1535.0,W Cermak Rd,L,Chicago,Cook,IL,60608,US,US/Central,KMDW,2021-05-12 05:53:00,41.0,41.0,62.0,29.77,10.0,N,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-1746546,2,2021-10-28 06:19:00,2021-11-29 03:01:20,41.53525,-80.930199,41.535305,-80.939883,0.500868119018,Roadwork on OH-45/Maple St (Main St/US-322) from OH-528/Madison Rd (Mayfield Rd/US-322) to US-322 E - US-322 W - OH-322.,5003.0,Mayfield Rd,R,Orwell,Ashtabula,OH,44076-9754,US,US/Eastern,KHZY,2021-10-28 05:53:00,41.0,36.0,93.0,28.93,10.0,E,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
C-1746547,2,2020-03-30 10:19:14,2020-03-31 10:19:14,26.19233,-80.2105,26.2068,-80.19827,1.2547616845799998,Between SR-838/Sunrise Blvd/Exit 58 and Cypress Creek Toll Plz - Construction work.,,Florida's Tpke N,R,Fort Lauderdale,Broward,FL,33319,US,US/Eastern,KFXE,2020-03-30 09:53:00,81.0,81.0,62.0,30.14,10.0,S,3.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-1746548,2,2021-03-15 05:25:17,2021-08-10 19:46:00,34.7681,-97.249823,34.746855,-97.25014,1.46799999032,Roadwork on OK-145/Davis St (Oklahoma St/US-77) from OK-19/W Grant Ave (N Ash St/US-77) to US-77 S - US-77 N.,34001.0,E County Road 1550,R,Pauls Valley,Garvin,OK,73075-8708,US,US/Central,KPVJ,2021-03-15 05:35:00,48.0,46.0,55.0,28.71,10.0,SE,6.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
C-1746550,2,2020-07-30 14:02:04,2020-07-30 22:02:04,45.291792,-121.688915,45.285512,-121.672935,0.8897562172650001,Paving NB between the Salmon River and Barlow Creek has shifted NB and SB. Traffic control. in place until 3 p.m. Use caution.,93774.0,Mount Hood Hwy,L,Government Camp,Clackamas,OR,97028,US,US/Pacific,KCZK,2020-07-30 13:53:00,88.0,88.0,34.0,29.84,10.0,W,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-1746551,1,2020-06-15 08:00:00,2020-08-15 18:00:00,33.472919,-81.969093,,,0.1899999976159999,Road blocked due to construction on 9th St both ways from Walker St to Telfair St.,870.0,Telfair St,L,Augusta,Richmond,GA,30901-2230,US,US/Eastern,KDNL,2020-06-15 07:53:00,68.0,68.0,81.0,29.73,10.0,NNE,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
C-1746552,2,2021-04-09 05:37:30,2021-12-30 21:17:18,33.508973,-112.22227,33.508042,-112.220467,0.122176573011,Slow traffic from N 75th Ln to W Highland Ave due to roadwork.,7602.0,W Camelback Rd,R,Glendale,Maricopa,AZ,85303-5627,US,US/Mountain,KGEU,2021-12-30 18:58:00,54.0,54.0,90.0,28.73,10.0,W,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
C-1746553,2,2020-08-27 18:02:00,2020-08-27 23:45:00,36.940273,-77.731436,36.971663,-77.710976,2.44539909638,On I-85 in the County of Dinwiddie from mile marker 40.6 to mile marker 40.3 motorists can expect potential delays in this area from 08/27/20 at 11:02 AM until 08/27/20 at 4:00 PM due to maintenance activities. The north left shoulder is closed.,,I-85 N,R,Warfield,Brunswick,VA,23889,US,US/Eastern,KAVC,2020-08-27 17:55:00,87.0,87.0,66.0,29.51,10.0,SSW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-1746554,3,2021-09-21 04:16:59,2021-09-21 05:30:00,40.84621,-72.891563,,,0.509999990463,Entry ramp to William Floyd Pkwy Southbound from I-495 Westbound closed due to construction.,,William Floyd Pkwy,R,Yaphank,Suffolk,NY,11980,US,US/Eastern,KHWV,2021-09-21 03:56:00,52.0,52.0,89.0,30.27,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
C-1746555,2,2021-02-09 14:26:30,2021-02-09 23:13:30,42.153249,-87.958662,42.153703,-87.960738,0.110867852256,Slow traffic on IL-83 from Weiland Rd to N Buffalo Grove Rd due to roadwork.,27.0,S McHenry Rd,R,Buffalo Grove,Cook,IL,60089-6705,US,US/Central,KPWK,2021-02-09 14:52:00,16.0,5.0,32.0,29.67,10.0,NW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-1746556,2,2021-06-18 16:48:39,2021-06-18 17:09:45,44.962697,-93.274036,44.96269,-93.267653,0.312053925097,Slow traffic on County Hwy-5 from Hennepin Ave (Franklin Ave) to Portland Ave (Franklin Ave) due to roadwork.,199.0,E Franklin Ave,R,Minneapolis,Hennepin,MN,55404-2502,US,US/Central,KMSP,2021-06-18 16:53:00,91.0,91.0,16.0,28.9,10.0,NW,17.0,0.0,Fair,True,False,True,False,False,False,False,False,True,True,False,True,False,Day,Day,Day,Day
C-1746557,4,2021-12-18 06:09:14,2021-12-18 07:00:00,39.309502,-120.543709,,,13.7299995422,Road closed due to electricity work on I-80 Eastbound from Exit 156 Nyack Rd to Exit 165 Cisco Rd.,,I-80 E,R,Norden,Placer,CA,95724,US,US/Pacific,KTRK,2021-12-18 06:45:00,9.0,9.0,100.0,24.36,0.5,CALM,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
