ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
C-5215781,2,2021-08-31 17:30:57.000000000,2021-08-31 17:51:38.000000000,27.704441,-97.364309,27.704424,-97.362819,0.0911544267224,Slow traffic from Manor Dr to TX-358 W due to roadwork.,5923.0,S Padre Island Dr,R,Corpus Christi,Nueces,TX,78412-3907,US,US/Central,KNGP,2021-08-31 17:56:00,92.0,92.0,66.0,29.71,7.0,SE,16.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
C-5215782,2,2021-12-04 14:26:30.000000000,2021-12-04 16:31:57.000000000,33.404808,-112.073272,33.407375,-112.073278,0.177363145609,Stationary traffic from Southern Ave (S Central Ave) to I-17/US-60/Maricopa Fwy (S Central Ave) due to roadwork.,4603.0,S Central Ave,L,Phoenix,Maricopa,AZ,85040-2148,US,US/Mountain,KPHX,2021-12-04 14:51:00,77.0,77.0,21.0,28.8,10.0,S,3.0,0.0,Partly Cloudy,True,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
C-5215783,2,2021-06-30 13:58:36.000000000,2021-10-24 03:00:37.000000000,41.178303,-79.367299,41.191536,-79.422794,3.02706292993,Stationary traffic on I-80 W - PA-66 N from I-80 (PA-66) to I-80/Paint Blvd (PA-66) due to roadwork.,,Stoney Lonesome Rd,R,Clarion,Clarion,PA,16214,US,US/Eastern,KDUJ,2021-06-30 13:53:00,86.0,86.0,57.0,28.14,10.0,WNW,8.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-5215784,2,2021-07-02 10:11:00.000000000,2021-11-10 19:23:30.000000000,29.534263,-95.808306,29.532036,-95.808317,0.153872466287,Slow traffic on TX-36 from US-90 Alt/Avenue H (US-90 Alt/1st St/Avenue H/TX-36) to US-59/Southwest Fwy (1st St/TX-36) due to roadwork.,3267.0,1st St,R,Rosenberg,Fort Bend,TX,77471-5845,US,US/Central,KSGR,2021-11-10 16:53:00,78.0,78.0,58.0,29.78,10.0,S,16.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
C-5215785,2,2021-11-02 17:12:00.000000000,2021-11-02 19:16:37.000000000,33.478949,-112.13439,33.480448,-112.135674,0.12728870595,Slow traffic from W Roanoke Ave to N 36th Ave due to roadwork.,2699.0,N 35th Ave,R,Phoenix,Maricopa,AZ,85009-1301,US,US/Mountain,KPHX,2021-11-02 16:51:00,83.0,83.0,17.0,28.8,10.0,WNW,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-5215786,2,2019-11-12 09:00:00.000000000,2019-11-12 15:30:00.000000000,41.217548,-73.799149,,,2.77999997139,Intermittent lane closures due to utility work on NY-134 both ways between Wilde Greene Ter and Chadeayne Rd.,977.0,Kitchawan Rd,L,Ossining,Westchester,NY,10562-1121,US,US/Eastern,KHPN,2019-11-12 08:56:00,39.0,28.0,86.0,29.29,7.0,NW,25.0,0.0,Light Rain / Windy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
C-5215787,2,2020-06-30 16:55:00.000000000,2020-07-01 17:46:10.000000000,41.38868400000001,-75.70241999999998,41.391824,-75.69476999999998,0.452011099226,Construction on MAIN AVE near OAK ST Allow extra time.,400.0,N Main St,R,Taylor,Lackawanna,PA,18517-1108,US,US/Eastern,KAVP,2020-06-30 16:54:00,73.0,73.0,76.0,28.88,10.0,SW,3.0,0.04,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-5215788,4,2021-10-31 20:00:00.000000000,2021-11-01 06:45:00.000000000,30.415745,-90.045264,30.412775,-90.041444,0.306462231904,Road Construction on ramp from I-12 Eastbound to LA-59 . Ramp Closed. Starting 10/31/2021 8:00 PM and Ending 11/1/2021 6:00 AM,,I-12 E,R,Mandeville,St. Tammany,LA,70471,US,US/Central,KASD,2021-10-31 19:53:00,61.0,61.0,83.0,30.07,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
C-5215789,2,2021-06-25 12:50:53.000000000,2021-06-25 13:26:48.000000000,30.164443,-92.040313,30.157736,-92.047123,0.6166479179469999,Stationary traffic from Camellia Blvd (Kaliste Saloom Rd/LA-3095) to LA-3073/Ambassador Caffery Pkwy (Kaliste Saloom Rd/LA-3095) due to roadwork.,2215.0,Kaliste Saloom Rd,R,Lafayette,Lafayette,LA,70508-6805,US,US/Central,KLFT,2021-06-25 12:51:00,81.0,81.0,84.0,30.0,6.0,CALM,0.0,0.0,Light Rain with Thunder,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-5215790,2,2021-03-22 07:00:00.000000000,2021-03-23 16:45:00.000000000,34.678913,-86.922186,34.725903,-86.934516,3.32138442666,Construction on I-65 NB near MM 348 Allow extra time.,,I-65 N,R,Tanner,Limestone,AL,35671,US,US/Central,KDCU,2021-03-22 06:53:00,42.0,42.0,92.0,29.59,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-5215791,2,2021-07-07 15:47:41.000000000,2021-07-07 17:51:27.000000000,25.941712,-80.183402,25.94162,-80.18719,0.235440172525,Slow traffic on FL-860 from 10th Ave (FL-860) to I-95/FL-915/6th Ave (FL-860) due to roadwork.,857.0,NE Miami Gardens Dr,R,Miami,Miami-Dade,FL,33162,US,US/Eastern,KHWO,2021-07-07 15:53:00,85.0,85.0,65.0,30.01,10.0,SSE,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-5215792,4,2019-08-13 21:45:59.000000000,2019-08-14 02:45:13.000000000,42.86065,-85.82709,42.884923,-85.77715,3.03436535014,Closed between 32nd Ave/Exit 62 and 44th St/Exit 67 - Closed due to roadwork.,,I-196 E,R,Hudsonville,Ottawa,MI,49426,US,US/Eastern,KBIV,2019-08-13 21:53:00,77.0,77.0,52.0,29.15,10.0,NNE,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
C-5215793,2,2021-09-27 13:01:00.000000000,2021-09-27 14:02:00.000000000,33.622829,-111.925582,33.625691,-111.925492,0.197813148233,Stationary traffic from E Greenway Pkwy (N Scottsdale Rd) to N Greenway Hayden Loop/N Kierland Blvd (N Scottsdale Rd) due to roadwork.,,E Greenway Pkwy,R,Scottsdale,Maricopa,AZ,85254,US,US/Mountain,KSDL,2021-09-27 12:53:00,79.0,79.0,50.0,28.34,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
C-5215794,2,2021-06-20 13:24:53.000000000,2021-06-20 15:30:44.000000000,25.627116,-80.3418,25.62898,-80.34172099999998,0.128884128975,Slow traffic on US-1 N - FL-992 - FL-5 from SW 156th St to SW 92nd Ave due to roadwork.,15425.0,S Dixie Hwy,R,Miami,Miami-Dade,FL,33157,US,US/Eastern,KTMB,2021-06-20 13:53:00,93.0,93.0,56.0,30.04,10.0,S,7.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
C-5215795,2,2021-07-22 17:26:42.000000000,2021-07-22 17:52:34.000000000,29.845512,-96.274029,29.844078000000003,-96.268875,0.32438136535,Stationary traffic on FM-1094 from Swearingen Rd to Harris Ranch Ln due to roadwork.,9401.0,Swearingen Rd,L,Sealy,Austin,TX,77474,US,US/Central,KTME,2021-07-22 17:35:00,93.0,93.0,52.0,29.93,9.0,S,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-5215796,2,2020-07-22 06:10:25.000000000,2020-07-23 06:55:25.000000000,26.185261,-80.152076,26.186973,-80.151938,0.1185969870769999,Construction on I-95 NB near EXIT 32 Allow extra time.,,I-95 N,R,Fort Lauderdale,Broward,FL,33309,US,US/Eastern,KFXE,2020-07-22 05:53:00,82.0,82.0,85.0,29.97,10.0,E,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
