ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
C-2990489,2,2019-03-27 07:51:14,2019-03-31 07:51:06,39.665961,-77.367242,39.682263,-77.34774399999998,1.5309714308700002,Between Orndorff Rd and Annandale Rd - Construction work. Left lane blocked.,15568.0,Catoctin Mountain Hwy,L,Thurmont,Frederick,MD,21788,US,US/Eastern,KRSP,2019-03-27 07:54:00,28.9,23.9,32.0,30.5,10.0,ESE,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-2990490,3,2018-09-14 17:19:57,2018-09-14 22:18:43,40.47514,-78.277326,40.472655,-78.28133100000002,0.271644017428,At Frankstown Rd - Roadwork. Lane blocked.,1327.0,Route 22,R,Hollidaysburg,Blair,PA,16648,US,US/Eastern,KAOO,2018-09-14 17:34:00,73.9,,82.0,30.2,10.0,East,4.6,0.0,Overcast,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
C-2990491,2,2021-05-13 21:37:00,2021-05-20 23:05:54,40.817781,-73.80405999999998,40.791001,-73.79294,1.9395670189900005,Slow traffic on I-295 S from Throgs Neck Bridge Toll Plaza (I-295) to Bell Blvd/Cross Island Pkwy/Exit 7 (I-295) due to roadwork.,,Throgs Neck Expy S,R,Bronx,Bronx,NY,10465,US,US/Eastern,KLGA,2021-05-13 21:51:00,63.0,63.0,29.0,30.16,10.0,SSW,9.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day
C-2990492,2,2019-06-12 19:12:20,2019-06-18 19:02:04,34.25284,-77.95394300000002,34.25204,-77.95092,0.181277004466,At US-74/Martin Luther King Jr Pkwy - Construction work. Lane blocked.,1383.0,N 3rd St,R,Wilmington,New Hanover,NC,28401-3011,US,US/Eastern,KILM,2019-06-14 18:53:00,78.0,78.0,40.0,30.11,10.0,SE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-2990493,2,2019-08-20 09:01:49,2019-08-24 09:01:32,41.64488,-91.11247,41.63361,-90.91596,10.176919258,Between IA-38/Exit 267 and Yankee Ave/Exit 277 - Construction work.,,I-80 E,R,Tipton,Cedar,IA,52772,US,US/Central,KIOW,2019-08-20 09:04:00,70.0,70.0,84.0,29.23,5.0,NE,18.0,0.04,T-Storm,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-2990494,2,2021-10-08 13:18:00,2021-10-10 00:59:07,33.610814000000005,-112.121958,33.610812,-112.120648,0.0753803559644,Roadwork from N 35th Ave (W Thunderbird Rd) to I-17/N Black Canyon Hwy (W Thunderbird Rd).,2969.0,W Thunderbird Rd,R,Phoenix,Maricopa,AZ,85053-5873,US,US/Mountain,KDVT,2021-10-08 12:53:00,84.0,84.0,28.0,28.34,10.0,SW,7.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-2990495,2,2019-02-23 08:00:00,2019-04-18 17:00:06,42.36239000000001,-71.16807,42.36239000000001,-71.16807,0.0,At US-20/N Beacon St/Taylor St - Construction work.,478.0,Charles River Rd,L,Watertown,Middlesex,MA,02472-2739,US,US/Eastern,KBED,2019-02-23 07:56:00,25.0,,78.0,30.55,10.0,Calm,,,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
C-2990496,4,2021-08-27 19:01:00,2021-08-28 16:44:00,34.272548,-118.35291200000002,34.27268,-118.354119,0.069516423846,Construction on I-210 WB near WHEATLAND AVE Take alternate route.,11104.0,Wheatland Ave,L,Sylmar,Los Angeles,CA,91342,US,US/Pacific,KWHP,2021-08-27 18:55:00,90.0,90.0,21.0,28.66,10.0,ESE,9.0,,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
C-2990497,2,2021-07-23 16:16:25,2021-07-23 16:50:30,43.307517,-91.815197,43.30022,-91.813001,0.516124107061,Stationary traffic on US-52 S - US-52 N from CR-W20/Pole Line Rd (US-52) to IA-9 (US-52) due to roadwork.,,US Highway 52,R,Decorah,Winneshiek,IA,52101,US,US/Central,KDEH,2021-07-23 16:15:00,86.0,86.0,66.0,28.75,10.0,S,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-2990498,4,2020-02-25 07:45:30,2020-10-14 09:08:31,32.084949,-81.100045,32.085597,-81.099468,0.0560847958154,Closed road from Indian St to W River St due to roadwork.,,Indian St,R,Savannah,Chatham,GA,31401,US,US/Eastern,KSVN,2020-02-25 07:56:00,60.0,60.0,92.0,29.82,10.0,SSW,7.0,0.03,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
