ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
C-6202655,2,2016-08-09 21:01:32.000000000,2016-08-10 03:01:32.000000000,40.30922,-104.98087,40.23064,-104.98027,5.429453048790001,Between CO-56/Exit 250 and CR-34/Exit 245 - Roadwork.,,US-87 S,R,Berthoud,Weld,CO,80513,US,US/Mountain,KFNL,2016-08-09 20:55:00,78.8,,28.0,29.99,10.0,NNW,10.4,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
C-6202656,2,2021-11-09 04:52:00.000000000,2021-11-09 05:06:00.000000000,35.176838000000004,-92.74921,35.216678,-92.82623,5.14666871421,Slow traffic on I-40 W from AR-95/Exit 107 (I-40) to Fish Lake Rd/Exit 101 (I-40) due to roadwork.,,I-40 W,R,Morrilton,Conway,AR,72110,US,US/Central,KRUE,2021-11-09 04:53:00,45.0,45.0,90.0,29.77,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
C-6202657,4,2021-08-26 23:46:42.000000000,2021-09-02 23:59:00.000000000,42.346831,-71.12847099999998,42.345772,-71.13137900000002,0.1655479025789999,Closed road from Harvard St to Russell St due to roadwork.,1.0,Columbia St,R,Brookline,Norfolk,MA,02446-2420,US,US/Eastern,KBOS,2021-08-26 23:54:00,84.0,84.0,69.0,30.01,10.0,WSW,9.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
C-6202658,4,2020-09-01 03:00:00.000000000,2020-09-01 13:00:00.000000000,41.574399,-73.417465,41.574801,-73.416487,0.0576792581456,Road US-202 E - US-202 W is closed from Kent Rd / Danbury Rd to Youngfield Rd due to roadwork.,,Bridge St,R,New Milford,Litchfield,CT,06776,US,US/Eastern,KDXR,2020-09-01 02:53:00,59.0,59.0,96.0,29.65,10.0,CALM,0.0,0.0,Light Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
C-6202659,4,2018-11-02 11:11:43.000000000,2018-11-02 13:32:00.000000000,41.67869,-83.57337,41.677724,-83.573758,0.0696829120347,At I-475/Exit 204 - Roadwork.,,I-75 S,R,Toledo,Lucas,OH,43610,US,US/Eastern,KDUH,2018-11-02 11:35:00,43.3,40.7,87.0,29.81,10.0,NW,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-6202660,3,2019-03-28 21:02:28.000000000,2019-04-01 21:02:05.000000000,25.957216,-80.11996500000002,25.9556,-80.12035,0.114187940139,At 193rd St - Construction work.,,Terracina Ave,R,North Miami Beach,Miami-Dade,FL,33160,US,US/Eastern,KHWO,2019-03-28 20:53:00,70.0,,61.0,30.16,10.0,NNE,12.7,,Scattered Clouds,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
C-6202661,2,2020-07-15 03:15:00.000000000,2020-07-15 09:12:21.000000000,41.249185,-76.965882,41.249738,-76.96849399999998,0.140964206237,Roadwork on BROAD ST / LYCOMING MALL DR / FOURTH ST / CAMPBELL ST / THIRD ST / MAIN ST / JOHN BRADY DR / SUSQUEHANNA TRAIL RD / LYCOMING MALL DRIVE westbound between TINSMAN AV and CLAYTON AV. There is a lane restriction.,1839.0,E 3rd St,L,Williamsport,Lycoming,PA,17701-3924,US,US/Eastern,KIPT,2020-07-15 02:54:00,64.0,64.0,87.0,29.55,10.0,WNW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
C-6202662,2,2021-09-01 06:16:00.000000000,2021-09-01 08:18:41.000000000,41.776681,-85.66262900000002,41.780232,-85.66262900000002,0.245350732819,Roadwork on IN--MI State Border (US-131) from US-12/W Chicago Rd (US-131) to US-131 N - US-131 S.,70053.0,US Highway 131,R,White Pigeon,St. Joseph,MI,49099-9463,US,US/Eastern,KIRS,2021-09-01 06:15:00,62.0,62.0,87.0,28.88,10.0,NE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
C-6202663,3,2018-06-27 21:00:00.000000000,2018-06-28 05:00:00.000000000,33.881221999999994,-84.453125,,,2.98000001907,Single alternate line traffic due to maintenance work on I-75 Southbound from Exit 260 Windy Hill Rd to Exits 258 259A Cumberland Blvd.,,Cumberland Blvd,R,Atlanta,Cobb,GA,30339,US,US/Eastern,KMGE,2018-06-27 20:56:00,70.7,,92.0,30.02,7.0,SSW,5.8,0.05,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
C-6202664,2,2021-12-15 11:12:00.000000000,2021-12-15 13:23:07.000000000,39.044613,-94.586797,39.042241,-94.587356,0.166612259597,Slow traffic from E 45th St to Emanuel Cleaver II Blvd due to roadwork.,4549.0,Main St,L,Kansas City,Jackson,MO,64111-1815,US,US/Central,KMKC,2021-12-15 10:54:00,73.0,73.0,64.0,28.93,10.0,SSW,25.0,0.0,Mostly Cloudy / Windy,True,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-6202665,3,2021-07-07 01:22:05.000000000,2021-07-07 04:59:00.000000000,38.4972,-121.516403,,,2.1400001049,Entry ramp to I-5 Northbound from Florin Rd Westbound closed due to construction work.,,I-5 N,R,Sacramento,Sacramento,CA,95831,US,US/Pacific,KSAC,2021-07-07 00:53:00,62.0,62.0,70.0,29.86,10.0,SSE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
C-6202666,2,2016-07-24 23:37:18.000000000,2016-08-28 05:00:00.000000000,29.968057,-90.022308,29.969623,-90.029561,0.447411937486,At Poland Ave - Roadwork.,,N Claiborne Ave,R,New Orleans,Orleans,LA,70117,US,US/Central,KNEW,2016-07-28 09:53:00,87.1,,65.0,30.04,10.0,SSW,9.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
C-6202667,2,2021-07-06 15:02:25.000000000,2021-07-06 17:04:13.000000000,45.549626,-94.206811,45.551786,-94.20503,0.1723336521049999,Slow traffic on MN-15 - County Hwy-75 - MN-23 from CR-138/10th Ave (MN-23) to MN-15/CR-75/W Division St (MN-23) due to roadwork.,3942.0,2nd St S,R,Saint Cloud,Stearns,MN,56301-6505,US,US/Central,KSTC,2021-07-06 15:04:00,67.0,67.0,93.0,28.9,10.0,NE,12.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
