ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
C-3072058,2,2020-12-02 13:51:30,2020-12-03 01:00:28,47.733772,-122.293781,47.734839,-122.292415,0.0972857381738999,Slow traffic on WA-522 - WA-523 from 32nd Ave NE to NE 147th St due to roadwork.,3177.0,NE 145th St,R,Seattle,King,WA,98155-7510,US,US/Pacific,KPAE,2020-12-02 13:53:00,59.0,59.0,28.0,29.54,10.0,VAR,6.0,0.0,Fair,False,False,True,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
C-3072059,2,2021-11-24 15:23:00,2021-11-24 17:24:51,44.955553,-93.263433,44.955527,-93.266259,0.138187031432,Stationary traffic from Chicago Ave S to I-35W N due to roadwork.,718.0,E 26th St,L,Minneapolis,Hennepin,MN,55404-4430,US,US/Central,KMSP,2021-11-24 14:53:00,42.0,34.0,55.0,29.0,10.0,NNW,18.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
C-3072061,2,2021-12-01 11:44:00,2021-12-01 13:49:16,25.846986,-80.211189,25.846322,-80.20918499999998,0.1327890196599999,Slow traffic on FL-934 - US-441 S from NW 8th Ave to NW 78th St due to roadwork.,7899.0,NW 8th Ave,R,Miami,Miami-Dade,FL,33150-3220,US,US/Eastern,KOPF,2021-12-01 11:53:00,79.0,79.0,47.0,30.17,10.0,ENE,8.0,0.0,Fair,False,False,True,False,False,False,False,False,True,True,False,False,False,Day,Day,Day,Day
C-3072062,2,2017-01-11 09:18:34,2017-01-12 15:00:06,40.68967,-75.24962,40.68323,-75.28701,2.00886385628,Between Wood Ave and PA-33 - Roadwork. Lane blocked.,,US-22 W,R,Easton,Northampton,PA,18045,US,US/Eastern,KABE,2017-01-11 08:51:00,36.0,,86.0,30.32,5.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-3072063,2,2021-08-20 17:28:30,2021-08-20 18:01:00,33.509233,-112.062821,33.510168,-112.065007,0.141537854292,Slow traffic from N 8th Pl to E Colter St due to roadwork.,825.0,E Camelback Rd,R,Phoenix,Maricopa,AZ,85014-3660,US,US/Mountain,KPHX,2021-08-20 17:51:00,96.0,96.0,29.0,28.53,10.0,WSW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
C-3072064,2,2021-04-22 15:19:56,2021-04-22 15:44:03,34.591449,-93.000979,34.59496,-93.009839,0.559287657671,Stationary traffic on AR-7 - AR-298 from AR-5/Park Ave (AR-7) to W Glazypeau Rd (AR-7) due to roadwork.,1036.0,N Highway 7,R,Hot Springs Village,Garland,AR,71909-9681,US,US/Central,KHOT,2021-04-22 14:53:00,58.0,58.0,41.0,29.59,10.0,S,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-3072065,2,2021-02-16 10:56:30,2021-02-16 11:51:30,30.774633,-98.464966,30.81116500000001,-98.473373,2.57296839321,Slow traffic on TX-261 from Iris Ln to Crawfords Lndg due to roadwork.,298.0,Iris Ln,R,Buchanan Dam,Llano,TX,78609-4484,US,US/Central,KAQO,2021-02-16 08:55:00,,,,,,,,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-3072066,2,2021-11-16 08:56:00,2021-11-16 09:17:30,40.696622,-75.392389,40.692676,-75.39184,0.274155335156,Stationary traffic on PA-512 from PA-248/Northampton St (N Walnut St/PA-512) to Hanoverville Rd (Bath Pike/PA-512) due to roadwork.,7162.0,Beth Bath Pike,L,Bath,Northampton,PA,18014-8959,US,US/Eastern,KABE,2021-11-16 08:51:00,38.0,30.0,65.0,29.74,10.0,WSW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-3072067,2,2021-10-23 13:18:00,2021-10-23 15:30:10,41.72068,-87.70549100000002,41.721715,-87.70181600000002,0.202565395632,Stationary traffic on US-12 E - US-20 W - US-12 W - US-20 E from S Turner Ave to W 94th St due to roadwork.,3329.0,W 95th St,L,Evergreen Park,Cook,IL,60805-2234,US,US/Central,KMDW,2021-10-23 12:53:00,53.0,,37.0,29.37,10.0,,,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-3072068,2,2021-06-21 05:03:44,2021-06-27 19:41:01,41.624223,-86.140364,41.62428900000001,-86.132485,0.406964100177,Roadwork on IN-331/Bremen Hwy (US-20) from Elm Rd (US-20) to IN-331 E - US-20 E.,,Saint Joseph Valley Pkwy,R,Mishawaka,St. Joseph,IN,46544,US,US/Eastern,KSBN,2021-06-21 04:54:00,67.0,67.0,90.0,28.69,10.0,SSW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
C-3072069,2,2021-12-21 12:28:30,2021-12-21 12:49:00,40.345332,-80.057846,40.348455,-80.052228,0.366169333104,Slow traffic on US-19 N from McMurray Rd/McLaughlin Run Rd (Washington Rd/US-19) to Gilkeson Rd/Connor Rd (Washington Rd/US-19) due to roadwork.,1912.0,Washington Rd,L,Pittsburgh,Allegheny,PA,15241-1406,US,US/Eastern,KAGC,2021-12-21 12:53:00,40.0,33.0,55.0,28.61,10.0,SSE,12.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
C-3072070,2,2021-03-03 04:46:30,2021-12-31 09:59:43,34.403367,-119.52661,34.40573,-119.539067,0.728660750097,Construction on US-101 NB near BAILARD AVE Drive with caution.,,US-101 N,R,Carpinteria,Santa Barbara,CA,93013,US,US/Pacific,KSBA,2021-04-08 17:53:00,79.0,79.0,26.0,29.89,10.0,N,20.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
C-3072071,2,2021-12-21 13:25:00,2021-12-21 13:36:00,32.914685,-97.317039,32.923775,-97.317031,0.628059355098,Slow traffic on I-35W N from US-287/US-81/Exit 60 (I-35W) to Golden Triangle Blvd/Exit 64 (I-35W) due to roadwork.,2805.0,Heritage Trace Pkwy,L,Fort Worth,Tarrant,TX,76177-7581,US,US/Central,KAFW,2021-12-21 13:53:00,62.0,62.0,46.0,29.23,10.0,SSE,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-3072072,2,2020-11-20 20:19:05,2020-11-20 20:57:44,40.790023,-73.970676,40.791423,-73.974017,0.199753345585,Slow traffic from Columbus Ave to Broadway due to roadwork.,113.0,W 91st St,R,New York,New York,NY,10024-1301,US,US/Eastern,KNYC,2020-11-20 19:51:00,59.0,59.0,41.0,30.16,10.0,WSW,7.0,0.0,Fair,True,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
