ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
C-2826348,2,2021-05-06 05:16:00,2021-05-06 19:06:10,39.741547,-105.081436,39.740205,-105.080266,0.111631521314,Slow traffic on US-40 E - I-70 Bus E - CO-121 from W 16th Ave to Vance St due to roadwork.,1573.0,Wadsworth Blvd,R,Lakewood,Jefferson,CO,80214-5221,US,US/Mountain,KBJC,2021-05-06 05:15:00,41.0,35.0,81.0,24.66,10.0,NNW,10.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
C-2826349,2,2021-04-20 05:10:30,2021-04-20 18:20:31,30.410538,-91.100622,30.419343,-91.097284,0.640054737669,Stationary traffic on LA-3064 - LA-73 from I-10 W to Brentwood Dr due to roadwork.,,United Plaza Blvd,R,Baton Rouge,East Baton Rouge,LA,70809,US,US/Central,KBTR,2021-04-20 04:53:00,58.0,58.0,84.0,29.93,10.0,CALM,0.0,0.01,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
C-2826350,2,2021-06-24 18:57:30,2021-06-24 19:55:30,41.020685,-84.198027,41.035315,-84.198107,1.01084532865,Stationary traffic on OH-115 from Road K to Road J due to roadwork.,10949.0,State Route 115,R,Ottawa,Putnam,OH,45875-9486,US,US/Eastern,KFDY,2021-06-24 18:53:00,82.0,82.0,45.0,29.21,10.0,SSW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-2826351,2,2021-06-11 19:30:01,2021-09-24 12:31:30,40.067919,-85.652937,40.06185,-85.653657,0.421052783684,Stationary traffic on IN-9 from Lora St to Jaysue St due to roadwork.,,Lora St,R,Anderson,Madison,IN,46013,US,US/Eastern,KAID,2021-06-11 19:35:00,87.0,87.0,43.0,28.79,10.0,NNE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-2826352,2,2017-12-06 07:02:38,2017-12-06 13:02:38,42.38012,-75.18782,42.44331,-75.09957,6.2712872415100005,Between State Hwy/Exit 12 and RT-205/Exit 13 - Construction work.,,I-88 E,R,Otego,Otsego,NY,13825,US,US/Eastern,KBGM,2017-12-06 06:53:00,27.0,17.3,58.0,29.94,10.0,West,10.4,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day
C-2826353,2,2021-08-06 07:26:00,2021-08-08 02:05:07,30.148141,-97.751083,30.152969,-97.752785,0.348737596071,Roadwork from Winter Haven Rd to Austin.,,E Slaughter Ln,R,Austin,Travis,TX,78747,US,US/Central,KAUS,2021-08-06 07:53:00,75.0,75.0,96.0,29.48,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-2826354,2,2019-07-10 16:27:45,2019-07-14 16:27:11,39.012288,-77.0635,39.00547,-77.08215,1.10657771702,At MD-185/Connecticut Ave/Exit 33 - Construction work. Two lanes blocked.,,Capital Beltway W,R,Kensington,Montgomery,MD,20895,US,US/Eastern,KCGS,2019-07-10 16:23:00,85.0,85.0,50.0,29.97,10.0,WSW,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-2826355,2,2021-10-21 08:26:30,2021-10-21 08:53:30,36.047447,-87.91590500000002,36.054733,-87.90223399999998,0.914679008388,Slow traffic on US-70 W - TN-1 - US-70 E from CR-929/Dupont Access Rd (US-70) to W Main St (US-70) due to roadwork.,7551.0,Highway 70 W,R,New Johnsonville,Humphreys,TN,37134-2028,US,US/Central,KCEY,2021-10-21 08:35:00,66.0,66.0,88.0,29.44,10.0,WSW,13.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-2826356,2,2020-09-08 16:46:00,2020-09-08 18:39:30,33.558698,-92.928489,33.554884,-92.9631,2.01018679026,Slow traffic on AR-4 from AR-376 (US-278/AR-4) to Adams Trl (US-278/AR-4) due to construction work.,,County Road 76,R,Camden,Ouachita,AR,71701,US,US/Central,KCDH,2020-09-08 16:55:00,91.0,91.0,49.0,29.74,,ESE,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-2826357,4,2021-06-01 19:54:40,2021-06-08 23:59:00,39.051714,-94.585343,39.05174,-94.586389,0.0561533310671999,Closed road from Walnut St to Main St due to roadwork.,4098.0,Walnut St,R,Kansas City,Jackson,MO,64111,US,US/Central,KMKC,2021-06-01 19:54:00,71.0,71.0,55.0,29.23,10.0,ENE,8.0,0.0,Fair,True,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
