ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
C-2474549,2,2020-09-30 07:00:00,2020-11-06 08:45:00,39.74560200000001,-104.995139,39.746936,-104.996841,0.129115872943,Construction on 15TH ST NB near CHAMPA ST Expect delays.,1498.0,Champa St,R,Denver,Denver,CO,80202-2907,US,US/Mountain,KBJC,2020-09-30 06:55:00,57.0,57.0,23.0,24.6,10.0,WNW,7.0,0.0,Haze,True,False,True,False,False,True,False,False,False,False,False,True,False,Day,Day,Day,Day
C-2474550,2,2021-05-29 14:43:00,2021-05-29 15:06:30,39.069564,-84.893923,39.062106,-84.897972,0.55920795568,Stationary traffic on US-50 W - US-50 E from IN-48/Bielby Rd (US-50) to IN-350/IN-56/Importing St (US-50) due to roadwork.,647.0,Green Blvd,L,Aurora,Dearborn,IN,47001-1503,US,US/Eastern,KCVG,2021-05-29 14:52:00,53.0,53.0,66.0,29.13,10.0,N,12.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
C-2474551,2,2021-08-28 17:56:00,2021-08-28 19:58:24,33.37552,-111.96751299999998,33.378371,-111.968115,0.200024197434,Stationary traffic from exit [155] to I-10 E due to roadwork.,,I-10 W,R,Tempe,Maricopa,AZ,85283,US,US/Mountain,KPHX,2021-08-28 17:51:00,105.0,105.0,22.0,28.5,10.0,NW,6.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-2474552,2,2021-06-30 12:46:44,2021-06-30 18:12:00,34.870243,-97.331159,34.912801,-97.354869,3.23295231783,Stationary traffic on I-35 N from OK-145/Exit 79 (I-35) to OK-59/Exit 86 (I-35) due to roadwork.,,I-35 N,R,Wayne,McClain,OK,73095,US,US/Central,KPVJ,2021-06-30 12:55:00,84.0,84.0,69.0,29.08,10.0,SW,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-2474553,2,2021-08-11 13:29:56,2021-08-11 15:33:20,47.743388,-116.792113,47.74802800000001,-116.791503,0.321843687024,Slow traffic on US-95 N from W Kathleen Ave (US-95) to W Hayden Ave (US-95) due to roadwork.,7862.0,N Highway 95,R,Coeur D Alene,Kootenai,ID,83815,US,US/Pacific,KCOE,2021-08-11 13:56:00,95.0,95.0,23.0,27.58,10.0,WSW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-2474554,2,2019-03-28 01:51:02,2019-04-01 04:45:19,40.840142,-73.917456,40.83894,-73.914579,0.1717953520169999,At Grand Concourse - Roadwork.,18.0,E 170th St,R,Bronx,Bronx,NY,10452-7017,US,US/Eastern,KLGA,2019-03-28 01:51:00,37.9,32.1,55.0,30.49,10.0,South,8.1,,Clear,False,False,True,False,False,False,True,False,True,False,False,False,False,Night,Night,Night,Night
C-2474555,2,2019-07-10 05:26:42,2019-08-17 15:00:00,36.84771,-76.28997,,,0.0,Restrictions due to maintenance work on City Hall Ave both ways at Atlantic St.,258.0,E City Hall Ave,L,Norfolk,Norfolk,VA,23510,US,US/Eastern,KORF,2019-07-10 04:59:00,66.0,66.0,93.0,30.08,10.0,CALM,0.0,0.0,Fair,True,False,True,False,False,False,True,False,False,False,False,False,False,Night,Day,Day,Day
C-2474557,3,2019-06-17 21:00:00,2019-06-18 05:00:00,41.508842,-73.681442,,,15.3100004196,Right lane closed and shoulder closed due to construction work on I-84 Westbound between Exit 20 I-684 and Exit 17 CR-40 Ludingtonville Rd.,,I-84 W,R,Holmes,Putnam,NY,12531,US,US/Eastern,KDXR,2019-06-17 20:53:00,67.0,67.0,84.0,29.51,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
C-2474558,2,2021-11-17 07:42:00,2021-11-17 08:02:00,35.250345,-91.687703,35.25038400000001,-91.691078,0.190451089532,Stationary traffic on US-67 Bus S - AR-36 - US-67 Bus N from Evans St / Evans Dr to N Poplar St due to roadwork.,3459.0,E Race Ave,L,Searcy,White,AR,72143-4814,US,US/Central,KSRC,2021-11-17 07:56:00,63.0,63.0,93.0,29.72,10.0,S,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-2474559,2,2021-10-09 08:41:00,2021-10-09 20:52:00,33.024629,-96.769841,33.026854,-96.770837,0.164203682616,Stationary traffic on FM-544 from Coit Rd/W 15th St (FM-544) to Ohio Dr (W Park Blvd/FM-544) due to roadwork.,1818.0,Coit Rd,R,Plano,Collin,TX,75075-6137,US,US/Central,KADS,2021-10-09 08:47:00,73.0,73.0,65.0,29.3,10.0,S,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
C-2474560,2,2021-10-30 13:19:30,2021-10-30 13:51:30,25.899744,-80.17949499999997,25.899432,-80.186797,0.454358290091,Slow traffic on FL-916 from FL-909/NE 10th Ave/W Dixie Hwy (NE 135th St/FL-916) to FL-915/NE 6th Ave (NE 135th St/FL-916) due to roadwork.,974.0,NE 135th St,R,North Miami,Miami-Dade,FL,33161-4129,US,US/Eastern,KOPF,2021-10-30 12:53:00,80.0,80.0,58.0,29.8,10.0,W,17.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
C-2474561,2,2021-01-11 03:29:00,2021-01-11 08:48:13,36.836705,-76.196341,36.863901,-76.195224,1.88007923473,Roadwork on I-64 (I-64 HOV) from US-13/Northampton Blvd/Exit 282 (I-64 HOV) to I-64 E - I-64 W.,,I-64 E,R,Norfolk,Norfolk,VA,23502,US,US/Eastern,KORF,2021-01-11 02:59:00,33.0,29.0,78.0,30.33,10.0,S,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
C-2474562,3,2020-04-27 19:50:43,2020-05-01 19:50:15,39.93063,-75.11377,39.92667,-75.11610999999998,0.300389771048,At Atlantic Ave/Exit 4 - Roadwork. Two lanes closed.,,I-676 N,R,Camden,Camden,NJ,08104,US,US/Eastern,KPHL,2020-04-27 19:54:00,51.0,51.0,52.0,30.04,10.0,NNW,17.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-2474563,2,2020-04-27 07:17:44,2020-04-27 17:00:00,40.3983,-80.02634,40.40177,-80.02213,0.326423920412,At PA-51/Saw Mill Run Blvd - Roadwork. Roadway reduced to 1 lane. Open.,100.0,Brookline Blvd,R,Pittsburgh,Allegheny,PA,15226-1706,US,US/Eastern,KAGC,2020-04-27 06:53:00,40.0,33.0,89.0,28.71,10.0,NNW,13.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
C-2474565,2,2021-10-12 18:28:07,2021-10-12 20:43:09,26.352046,-80.087502,26.350531,-80.088564,0.123614616047,Slow traffic on FL-811 - FL-798 from NW 2nd St / NE 2nd St to NW Boca Raton Blvd due to roadwork.,181.0,N Dixie Hwy,L,Boca Raton,Palm Beach,FL,33432-3903,US,US/Eastern,KBCT,2021-10-12 18:53:00,82.0,82.0,67.0,29.9,10.0,E,7.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-2474566,3,2016-10-18 12:27:23,2016-10-21 05:27:27,41.11708,-80.84378000000002,41.091932,-80.822868,2.05047885255,Between I-76/I-80 and OH-7/Exit 232 - Roadwork.,,Ohio Tpke E,R,North Jackson,Mahoning,OH,44451,US,US/Eastern,KYNG,2016-10-18 12:51:00,75.0,,62.0,29.77,10.0,SW,20.7,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
