ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
C-168594,2,2021-09-27 09:19:30.000000000,2021-09-27 09:40:01.000000000,40.779918,-73.982623,40.781069,-73.985363,0.163934907904,Slow traffic from Broadway to Riverside Dr due to roadwork.,242.0,W 73rd St,L,New York,New York,NY,10023-2701,US,US/Eastern,KNYC,2021-09-27 08:51:00,64.0,,56.0,29.9,10.0,,,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
C-168595,3,2017-05-15 22:02:48.000000000,2017-11-04 15:59:30.000000000,41.573263,-87.278189,41.58461,-87.23495,2.36832960526,Between Central Ave/Exit 13 and I-80/I-94 Eastern Split - Roadwork. One lane blocked.,,I-94 E,R,Lake Station,Lake,IN,46405,US,US/Central,KGYY,2017-05-17 10:45:00,80.6,,45.0,29.73,10.0,SSW,23.0,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
C-168596,2,2021-07-21 16:39:38.000000000,2021-07-21 17:09:35.000000000,38.814539,-104.730219,38.807154,-104.730323,0.510285623939,Stationary traffic on CO-21 - US-24 W from Airport Rd (S Powers Blvd/US-24) to S Powers Blvd/E Fountain Blvd (US-24) due to roadwork.,1080.0,S Powers Blvd,L,Colorado Springs,El Paso,CO,80916,US,US/Mountain,KCOS,2021-07-21 16:54:00,83.0,83.0,29.0,24.03,10.0,S,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-168597,2,2021-03-15 01:00:00.000000000,2021-12-30 13:04:00.000000000,41.121225,-85.06166800000003,41.120447,-85.059496,0.125181203214,Slow traffic from Bohde Trl to Maple Terrace Pkwy due to roadwork.,4509.0,Maplecrest Rd,R,Fort Wayne,Allen,IN,46835-3971,US,US/Eastern,KGWB,2021-11-16 13:35:00,43.0,38.0,70.0,29.15,10.0,E,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
C-168598,2,2021-05-24 15:00:00.000000000,2021-05-24 15:34:30.000000000,41.48493300000001,-75.688624,41.486257,-75.681427,0.3835806737919999,Slow traffic on NE Extension Penn Tpke N - I-476 N from Newton Rd (I-476) to Clarks Summit Toll Plaza (I-476) due to roadwork.,,I-476 N,R,Clarks Summit,Lackawanna,PA,18411,US,US/Eastern,KAVP,2021-05-24 14:54:00,63.0,63.0,60.0,29.22,10.0,VAR,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-168599,2,2021-10-08 17:24:11.000000000,2021-10-08 19:41:47.000000000,25.592539,-80.378693,25.591319,-80.38080699999998,0.156394500809,Stationary traffic on FL-994 from SW 115th Ave / SW 114th Ave to SW 117th Ave due to roadwork.,11424.0,Quail Roost Dr,L,Miami,Miami-Dade,FL,33157-6574,US,US/Eastern,KTMB,2021-10-08 17:11:00,85.0,85.0,69.0,29.95,10.0,S,3.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-168600,2,2021-07-05 00:00:00.000000000,2021-07-12 00:44:00.000000000,42.103782,-83.743854,42.103012,-83.733544,0.531191472706,Construction on MOOREVILLE RD EB near RIDGE RD Drive with caution.,1700.0,Mooreville Rd,R,Milan,Washtenaw,MI,48160-8906,US,US/Eastern,KARB,2021-07-05 00:53:00,68.0,68.0,93.0,29.06,4.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
C-168601,2,2021-12-15 10:29:00.000000000,2021-12-15 13:04:21.000000000,40.681831,-73.979978,40.685083,-73.98009,0.22476841755,Slow traffic from Saint Marks Pl to 3rd Ave due to roadwork.,72.0,Saint Marks Pl,R,Brooklyn,Kings,NY,11217-2015,US,US/Eastern,KJRB,2021-12-15 10:51:00,49.0,47.0,50.0,30.5,10.0,VAR,5.0,0.0,Fair,True,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
C-168602,2,2020-06-08 04:14:25.000000000,2020-06-08 05:59:00.000000000,36.677776,-121.641426,,,0.0,Two lanes closed due to construction on US-101 El Camino Real Southbound at Exit 328 Market St.,,E Market St,R,Salinas,Monterey,CA,93901,US,US/Pacific,KSNS,2020-06-08 03:53:00,53.0,53.0,74.0,30.07,10.0,WNW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
C-168603,4,2021-06-21 21:00:00.000000000,2021-12-06 05:46:00.000000000,36.282681,-119.806927,36.283541,-119.804617,0.141717434951,Construction on CA-198 EB near 19TH AVE Use alternate exit ramp.,,CA-198 E,R,Lemoore,Kings,CA,93245,US,US/Pacific,KNLC,2021-12-05 19:56:00,49.0,46.0,86.0,29.99,6.0,ESE,7.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
C-168604,2,2021-07-12 09:37:00.000000000,2021-07-12 13:02:11.000000000,37.958929,-122.051871,37.983344,-122.041419,1.7803888263799998,Roadwork on I-680 (CA-242) from Grant St/Solano Way (CA-242) to CA-242 N.,,CA-242 N,R,Concord,Contra Costa,CA,94520,US,US/Pacific,KCCR,2021-07-12 09:53:00,65.0,65.0,63.0,29.83,10.0,S,17.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-168605,2,2019-04-15 10:41:41.000000000,2019-04-19 10:41:10.000000000,38.37123,-75.07051,38.37123,-75.07051,0.0,At 45th St - Roadwork. Lane blocked.,,45th St,R,Ocean City,Worcester,MD,21842,US,US/Eastern,KOXB,2019-04-15 10:39:00,68.0,68.0,68.0,29.46,10.0,W,22.0,0.0,Mostly Cloudy / Windy,False,False,False,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
C-168606,2,2021-08-06 17:26:53.000000000,2021-08-06 17:53:35.000000000,37.628523,-97.367096,37.630138,-97.386362,1.0601323989700002,Slow traffic on I-235 N from Seneca St/Exit 2 (I-235) to West St/Exit 4 (I-235) due to roadwork.,,I-235 N,R,Wichita,Sedgwick,KS,67217,US,US/Central,KICT,2021-08-06 17:53:00,92.0,92.0,44.0,28.48,10.0,SSE,20.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-168607,2,2020-09-28 13:05:00.000000000,2020-09-29 00:17:34.000000000,44.649799,-67.746825,44.643682,-67.760469,0.792754172114,Stationary traffic on US-1 from ME-187 (Columbia Falls) (US-1) to US-1 (Harrington) (US-1) due to roadwork.,758.0,US Highway 1,R,Columbia Falls,Washington,ME,04623-5354,US,US/Eastern,KBHB,2020-09-28 12:56:00,66.0,66.0,100.0,29.93,5.0,S,12.0,0.18,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-168608,2,2020-04-30 15:00:59.000000000,2020-05-01 15:00:59.000000000,35.58369000000001,-80.55074,35.5693,-80.56039,1.13253072842,Between Webb Rd/Exit 70 and NC-152/Exit 68 - Long-term roadwork.,,I-85 S,R,China Grove,Rowan,NC,28023,US,US/Eastern,KRUQ,2020-04-30 14:55:00,66.0,66.0,55.0,28.9,10.0,SW,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-168609,2,2021-01-29 15:01:00.000000000,2021-01-29 23:44:00.000000000,39.6358,-123.784857,39.635018,-123.782859,0.1192560391369999,Construction on CA-1 SB near DE HAVEN CREEK RD Expect long delays.,24998.0,Pacific Ave,R,Westport,Mendocino,CA,95488-9702,US,US/Pacific,KO87,2021-01-29 15:10:00,50.0,50.0,71.0,29.49,10.0,SE,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-168610,2,2021-12-07 17:37:00.000000000,2021-12-07 19:53:10.000000000,33.540015999999994,-112.073772,33.538314,-112.072715,0.1324179898169999,Stationary traffic from E Glenn Dr to N 2nd St due to roadwork.,7073.0,N Central Ave,L,Phoenix,Maricopa,AZ,85020,US,US/Mountain,KSDL,2021-12-07 17:53:00,70.0,70.0,23.0,28.26,10.0,N,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
C-168611,3,2017-08-14 16:53:17.000000000,2017-08-15 01:37:35.000000000,41.939446,-88.462255,41.932721,-88.431381,1.65349001505,Between IL-47 and CR-2/CR-81/Lafox Rd/Burlington Rd - Roadwork.,,43W301 State Route 64,R,Elburn,Kane,IL,60119,US,US/Central,KARR,2017-08-14 16:52:00,80.1,,60.0,29.82,10.0,SW,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
