ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
C-3766589,2,2021-10-27 20:50:00,2021-10-27 22:51:04,33.420695,-111.926251,33.422035,-111.925744,0.0970920530248,Slow traffic from S Terrace Rd / E Krueger St to S Athletes Pl due to roadwork.,851.0,S Rural Rd,L,Tempe,Maricopa,AZ,85281-2013,US,US/Mountain,KPHX,2021-10-27 20:51:00,72.0,72.0,20.0,28.84,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,False,False,Night,Night,Night,Night
C-3766590,2,2021-10-13 15:38:00,2021-10-13 18:02:06,44.045783,-122.964537,44.046736,-122.963303,0.0899523612338,Stationary traffic on OR-126 Bus from S 41st St to Commercial Ave / Smith Way due to roadwork.,4159.0,Main St,R,Springfield,Lane,OR,97478-5908,US,US/Pacific,KEUG,2021-10-13 15:54:00,56.0,56.0,67.0,29.76,10.0,SSW,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-3766591,2,2021-02-08 17:57:00,2021-02-08 20:13:00,39.999022,-75.195532,39.958069,-75.180335,2.9417570506,Stationary traffic on US-30 E - Schuylkill Expy E - I-76 E from US-1/Exit 340/Exit 339 (I-76) to I-676/US-30/Exit 345 (I-76) due to roadwork.,,I-76 E,R,Philadelphia,Philadelphia,PA,19131,US,US/Eastern,KPHL,2021-02-08 17:54:00,29.0,22.0,41.0,30.41,10.0,S,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
C-3766592,2,2021-09-08 17:02:00,2021-09-08 19:03:54,33.583514,-111.977995,33.582772,-111.978813,0.0696081636554,Stationary traffic from E Desert Cove Ave to N 46th St due to roadwork.,10736.0,N Tatum Blvd,L,Phoenix,Maricopa,AZ,85028,US,US/Mountain,KSDL,2021-09-08 16:53:00,102.0,102.0,28.0,28.19,10.0,W,6.0,0.0,Fair,True,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
C-3766593,2,2019-09-10 06:30:00,2019-09-10 17:00:00,39.878206,-105.27873999999998,39.87833300000001,-105.28124,0.132847289252,At Twin Spruce Rd - Construction work.,24560.0,Coal Creek Canyon Dr,L,Golden,Jefferson,CO,80403-8332,US,US/Mountain,KBDU,2019-09-10 06:30:00,61.0,61.0,59.0,24.74,10.0,SW,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
C-3766594,2,2021-08-30 09:15:00,2021-08-30 09:46:30,36.089941,-95.994932,36.088961,-96.010351,0.8635674304950001,Slow traffic on OK-66 W - I-44 W from Riverside Dr/Exit 226 (I-44) to US-75/Exit 224 (I-44) due to roadwork.,,I-44 W,R,Tulsa,Tulsa,OK,74107,US,US/Central,KRVS,2021-08-30 08:53:00,81.0,81.0,74.0,29.25,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-3766595,2,2021-04-15 05:06:30,2021-04-15 07:28:35,36.048172,-86.600223,36.041357,-86.60515500000002,0.545561654234,Slow traffic on US-70S E - US-70S W - TN-1 - US-41 S - US-41 N - TN-171 from Pin Hook Rd to Old Hickory Blvd due to roadwork.,1906.0,Hobson Pike,L,Antioch,Davidson,TN,37013-2421,US,US/Central,KBNA,2021-04-15 04:53:00,52.0,52.0,61.0,29.36,10.0,N,12.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
C-3766596,2,2021-11-23 01:01:30,2021-11-23 07:07:41,41.258156,-114.200477,41.26503,-114.187462,0.82614449342,Roadwork - on SR-233 in both directions between Mile Post 20 and Mile Post 24 in Montello Elko County Nevada. Beginning Monday the 8th there will be single lane traffic with flaggers and pilot car width limit of 16 feet and speed will be reduced to 55 miles per hour. Motorists can expect up to 30 minute delays Decrease speed and move over for highway workers.,,Montello Rd,R,Montello,Elko,NV,89830,US,US/Pacific,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
C-3766597,2,2021-10-14 14:17:00,2021-10-14 16:49:54,26.275183,-80.117323,26.275141,-80.120083,0.1710192582449999,Stationary traffic on FL-834 from FL-811/Dixie Hwy (FL-834) to I-95 (East) (FL-834) due to roadwork.,447.0,E Sample Rd,L,Pompano Beach,Broward,FL,33064-4441,US,US/Eastern,KPMP,2021-10-14 13:53:00,85.0,85.0,61.0,29.89,10.0,ENE,13.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-3766598,2,2019-05-29 07:48:51,2019-06-02 07:50:51,40.17098,-74.91516,40.13314,-74.96602,3.74831806637,Between PA-213 and I-276/Pennsylvania Tpke - Roadwork. Open.,,US-1 S,R,Langhorne,Bucks,PA,19047,US,US/Eastern,KTTN,2019-05-29 07:53:00,71.0,71.0,81.0,29.5,10.0,NW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-3766599,2,2020-09-08 13:52:00,2020-09-08 19:02:00,39.917287,-83.013379,39.916654,-83.005698,0.409381698553,Slow traffic on OH-104 from I-71 (Frank Rd/OH-104) to Haul Rd (Frank Rd/OH-104) due to roadwork.,,Frank Rd,R,Columbus,Franklin,OH,43223,US,US/Eastern,KTZR,2020-09-08 13:47:00,84.0,84.0,62.0,29.07,10.0,SSW,9.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
C-3766600,2,2021-11-29 16:08:35,2021-11-29 18:36:57,34.801669,-82.424131,34.799153999999994,-82.424515,0.175130374126,Slow traffic on SC-20 from I-185/US-29 (Grove Rd/SC-20) to US-25/White Horse Rd (Grove Rd/SC-20) due to roadwork.,1.0,Murrell Rd,L,Greenville,Greenville,SC,29605-4734,US,US/Eastern,KGYH,2021-11-29 16:47:00,48.0,48.0,27.0,29.06,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
C-3766601,2,2020-09-21 04:30:00,2020-09-21 12:00:00,38.888851,-77.111231,38.897084,-77.09692199999998,0.956924407256,On I-66 in the County of Arlington from mile marker 73 to mile marker 72.2 motorists can expect potential delays in this area from 09/20/20 at 9:30 PM until 09/21/20 at 5:00 AM due to maintenance activities. The west left lane is closed.,1417.0,N Stafford St,R,Arlington,Arlington,VA,22201-4840,US,US/Eastern,KDCA,2020-09-21 04:52:00,50.0,50.0,77.0,30.51,10.0,NNW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
C-3766602,2,2020-10-05 23:53:30,2020-10-06 01:22:00,38.823008,-83.147414,38.828497,-83.15423299999998,0.527787580669,Stationary traffic on OH-73 from CR-48/Arion Rd (OH-73) to OH-348 (OH-73) due to maintenance work.,12268.0,State Route 73,L,Mc Dermott,Scioto,OH,45652-9078,US,US/Eastern,KHTS,2020-10-05 23:51:00,46.0,46.0,89.0,29.28,9.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
C-3766603,4,2021-06-14 08:07:00,2021-06-19 02:59:58,40.661494,-78.767946,40.661749,-78.766476,0.0790348835443999,Roadwork on PHILADELPHIA AV / MUNICIPAL RD both directions at ASH ST. All lanes closed.,,Philadelphia Ave,R,Northern Cambria,Cambria,PA,15714,US,US/Eastern,KIDI,2021-06-14 08:15:00,64.0,64.0,100.0,28.43,10.0,SSW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-3766604,4,2021-01-28 19:54:00,2021-01-28 22:44:45,38.241542,-120.361587,38.242434,-120.36113600000002,0.0663128990819,CA-4 is closed from Ponderosa Rd (CA-4) to Arnold Byway (CA-4) due to roadwork.,2089.0,Highway 4,R,Arnold,Calaveras,CA,95223,US,US/Pacific,KO22,2021-01-28 19:55:00,41.0,41.0,100.0,27.54,7.0,VAR,3.0,0.03,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
C-3766605,2,2021-01-08 14:44:30,2021-01-08 21:13:30,39.994096,-86.004154,39.990234,-86.004102,0.266852983317,Slow traffic on IN-37 from E 146th St (IN-37) to I-69 (IN-37) due to roadwork.,,State Road 37 N,R,Fishers,Hamilton,IN,46038,US,US/Eastern,KMQJ,2021-01-08 14:35:00,30.0,20.0,93.0,29.2,10.0,N,13.0,,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-3766606,2,2020-05-28 09:00:19,2020-05-28 15:00:00,42.33139,-83.0951,42.33137,-83.09541,0.0158944156185,At Grand Blvd W - Construction work. Lane blocked.,3798.0,Michigan Ave,R,Detroit,Wayne,MI,48216-1010,US,US/Eastern,KDET,2020-05-28 09:04:00,67.0,67.0,90.0,29.31,1.0,SSW,12.0,0.05,Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
C-3766607,2,2021-09-27 04:48:49,2021-09-27 09:47:53,46.800854,-89.00523299999998,46.784115,-89.03468199999998,1.8105931567,Roadwork on Winona Rd (MI-26) from MI-38 (MI-26) to M-26.,,M-26,R,Ontonagon,Ontonagon,MI,49953,US,US/Eastern,KCMX,2021-09-27 04:53:00,53.0,53.0,77.0,28.6,10.0,NNE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
C-3766608,2,2021-01-22 17:01:00,2021-01-22 23:30:00,34.000762,-117.944042,34.031258,-118.021005,4.88543575826,Construction on CA-60 WB near AZUSA AVE Expect delays.,,CA-60 W,R,Hacienda Heights,Los Angeles,CA,91745,US,US/Pacific,KEMT,2021-01-22 16:53:00,58.0,58.0,56.0,29.83,10.0,SSW,8.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-3766609,3,2016-03-10 20:00:47,2017-09-01 16:00:00,40.01834,-82.86655,40.03843,-82.86486,1.39096351508,Between OH-317/Havens Corners Rd and US-62/E Johnstown Rd - Roadwork.,406.0,Havens Corners Rd,L,Columbus,Franklin,OH,43230-3107,US,US/Eastern,KCMH,2016-03-17 20:51:00,48.9,,39.0,29.94,10.0,West,6.9,,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
C-3766610,2,2021-06-07 09:01:00,2021-06-07 15:44:00,34.54484,-118.127839,34.584761,-118.133693,2.77831608509,Construction on CA-14 NB near ANGELES FOREST HWY Expect delays.,,Antelope Valley Fwy N,R,Palmdale,Los Angeles,CA,93550,US,US/Pacific,KPMD,2021-06-07 08:53:00,69.0,69.0,38.0,27.19,10.0,SSW,16.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-3766611,2,2020-11-27 13:37:30,2020-11-27 20:31:30,33.668690999999995,-112.030501,33.672202,-112.030902,0.243680409314,Stationary traffic from Union Hills Dr (N Cave Creek Rd) to AZ-101 (N Cave Creek Rd) due to roadwork.,20043.0,N Cave Creek Rd,R,Phoenix,Maricopa,AZ,85024-1229,US,US/Mountain,KDVT,2020-11-27 13:53:00,61.0,61.0,26.0,28.48,10.0,SW,8.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
C-3766612,2,2021-03-09 09:01:00,2021-03-09 14:46:00,37.691222,-122.13888,37.45547,-121.923313,20.1166903687,Construction on I-880 SB near WASHINGTON AVE Expect delays.,,I-880 S,R,San Leandro,Alameda,CA,94578,US,US/Pacific,KHWD,2021-03-09 08:54:00,51.0,51.0,63.0,30.09,10.0,S,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-3766613,2,2021-09-03 14:07:22,2021-12-11 23:21:17,36.296438,-99.818458,36.315428,-99.757759,3.62548153888,Construction on OK-15 near US-283 Allow extra time.,129.0,S Highway 15,L,Shattuck,Ellis,OK,73858,US,US/Central,KGAG,2021-09-03 13:53:00,93.0,93.0,44.0,27.6,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
C-3766614,2,2021-06-09 13:53:29,2021-11-08 12:43:30,30.158102000000003,-92.050349,30.156953,-92.047913,0.165775566625,Slow traffic on LA-3073 from Settlers Trace Blvd to Meadow Farm Rd due to roadwork.,4415.0,Ambassador Caffery Pkwy,L,Lafayette,Lafayette,LA,70508-6705,US,US/Central,KLFT,2021-06-09 13:53:00,90.0,90.0,57.0,30.03,10.0,S,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-3766615,2,2021-02-17 06:41:00,2021-02-17 18:11:11,42.245728,-87.862229,42.247135,-87.86340200000002,0.114237089858,Stationary traffic from S Skokie Hwy to Deerpath Sq due to roadwork.,,S Skokie Hwy,R,Lake Forest,Lake,IL,60045,US,US/Central,KPWK,2021-02-17 06:52:00,11.0,11.0,73.0,29.66,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
C-3766616,2,2020-10-26 03:00:00,2020-10-26 13:45:00,34.62338,-81.022442,34.614451,-81.02049699999998,0.6267693889639999,Construction on I-77 SB near MP 56 Drive with caution.,,I-77 S,R,Richburg,Chester,SC,29729,US,US/Eastern,KLKR,2020-10-26 02:55:00,54.0,54.0,100.0,29.58,4.0,NE,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
C-3766617,2,2021-10-11 16:48:00,2021-10-11 17:10:30,39.506645,-107.316902,39.513442,-107.321626,0.532882389766,Slow traffic from Red Cliff Cir to County Road 156 due to roadwork.,1486.0,County Road 117,R,Glenwood Springs,Garfield,CO,81601,US,US/Mountain,K5SM,2021-10-11 16:55:00,37.0,32.0,48.0,20.08,10.0,SW,7.0,,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-3766618,2,2021-12-03 11:56:30,2021-12-03 14:06:12,35.327776,-94.408471,35.327825,-94.410822,0.1325699485249999,Stationary traffic on US-71 Bus S - AR-255 - US-71 Bus N from S 26th Cir to Jenny Lind Rd due to roadwork.,2390.0,S Zero St,L,Fort Smith,Sebastian,AR,72901-8664,US,US/Central,KFSM,2021-12-03 11:53:00,65.0,65.0,63.0,29.46,10.0,NE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-3766619,2,2019-10-22 08:26:57,2019-10-26 08:27:15,40.69769,-75.22421999999997,40.6949,-75.23001,0.359384175195,At Wood Ave - Roadwork. Open.,,US-22 W,R,Easton,Northampton,PA,18042,US,US/Eastern,KABE,2019-10-22 08:39:00,57.0,57.0,74.0,29.62,10.0,ESE,9.0,0.0,Cloudy,False,False,False,True,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-3766621,2,2021-04-07 04:26:00,2021-04-07 19:49:13,25.883604,-80.21217299999998,25.884376,-80.210541,0.114616437268,Stationary traffic on FL-924 - US-441 N from NW 8th Ave to NW 121st St due to roadwork.,776.0,NW 119th St,L,Miami,Miami-Dade,FL,33168-2335,US,US/Eastern,KOPF,2021-04-07 04:53:00,60.0,60.0,80.0,30.05,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,False,False,Night,Night,Night,Night
